function,dimension,noise_sigma,method,n_pairs,vanilla_median,method_median,median_delta_vs_vanilla,win_rate_vs_vanilla,loss_rate_vs_vanilla,wilcoxon_p_two_sided,ratio_median_vs_vanilla_non_primary,bh_fdr_q_value,variant_id,variant_group,lr_enabled,lr_ema_alpha,lr_snr_up_threshold,lr_snr_down_threshold,lr_sigma_up_factor,lr_sigma_down_factor,lr_sigma_min_ratio,lr_sigma_max_ratio
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,27793.170645325314,-41925.67753290427,0.9,0.1,5.312355559705195e-16,0.38884363630894636,1.9124480014938703e-15,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,248029.98004583025,-665529.7568936318,0.99,0.01,4.266322730718234e-18,0.2544730135789996,2.5597936384309404e-17,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,248029.9886927833,-665529.7797558547,0.99,0.01,4.266322730718234e-18,0.25447301853270576,2.5597936384309404e-17,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,248029.8524344697,-665530.0729855287,0.99,0.01,4.266322730718234e-18,0.2544729093619888,2.5597936384309404e-17,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,20.11274417565285,-7.584706335193005,0.57,0.43,0.00018844693558081664,0.6115577704661435,0.00026814700031615383,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,21.973922293995575,-1.7283063255043274,0.52,0.48,0.022025702648935625,0.7886784302874167,0.024028039253384318,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,23.056880305242444,-7.738018062003864,0.57,0.43,0.005021160812446204,0.7734198709891539,0.006233165146484943,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,116.17147927187932,-26.998292430800227,0.83,0.17,3.682640907990571e-12,0.7885332588668245,9.469648049118611e-12,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,114.83148547374677,-29.877814612727022,0.87,0.13,1.901053991779918e-14,0.778643541766223,5.703161975339755e-14,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,114.44827516467033,-32.06515696883941,0.83,0.17,7.5257796274053e-14,0.785263104307948,2.084062050666083e-13,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,362.5588976568299,-34.002609691933,0.69,0.31,6.650450524344509e-05,0.9141197223746832,0.00010409400820713145,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,363.02457259844283,-25.870488952329623,0.69,0.31,0.00015123423022048255,0.9167590835607674,0.00022685134533072384,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,365.62255227570574,-25.978232605328685,0.68,0.32,6.275353012557241e-05,0.9186425531367135,0.00010268759475093667,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,10.403451043434796,2.4562142452312177,0.22,0.78,3.1297869128455134e-05,1.3063779181993616,5.633616443121924e-05,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,10.393763796034353,2.1827032065391045,0.29,0.71,0.00019366172245055554,1.2510920081638808,0.00026814700031615383,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,10.359430881570209,2.318547500429127,0.21,0.79,1.6714971876844532e-05,1.285650978471611,3.167047302981069e-05,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,63.7575772636674,26.181134367368657,0.26,0.74,0.00023414330729789625,1.9815660265520672,0.000312191076397195,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,57.883583697834965,23.1381899601768,0.26,0.74,0.00034001616518924456,1.6849037672429534,0.00043716364095760016,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,57.269196718126366,25.053093012797596,0.22,0.78,3.425207458377634e-05,1.7689975497982455,5.871784214361658e-05,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,417.5310628857535,-167.32021894206468,0.78,0.22,7.551041748728438e-08,0.708946596730227,1.539307951065733e-07,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,421.102988499493,-169.2931559068925,0.78,0.22,3.5551614481146454e-08,0.69231617813166,7.999113258257953e-08,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,443.44903973748023,-156.90329081063,0.78,0.22,7.696539755328664e-08,0.7646095899572212,1.539307951065733e-07,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.020150293895064793,0.02013650719970602,0.0,1.0,3.89655984509591e-18,1904.1152825269508,2.5597936384309404e-17,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.17183031401990895,0.051574527114025534,0.11,0.89,1.7242622413327718e-15,0.7883974576080262,5.643040062543616e-15,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.38979650989085135,0.05630033360044984,0.21,0.79,1.5935238620875786e-11,0.8498952900425327,3.824457269010189e-11,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.28968674771679237,0.27206805610998275,0.0,1.0,3.89655984509591e-18,23.973332606631068,2.5597936384309404e-17,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,0.2135014190843207,0.3018033680048971,0.0,1.0,3.89655984509591e-18,-2.3213696974954177,2.5597936384309404e-17,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,0.07205425116339534,0.28700719119126594,0.02,0.98,6.50411096507678e-18,-0.3021936286821221,3.3449713534680585e-17,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,1.7283104052870024,0.19060727716249337,0.42,0.58,0.3919187494866655,1.0687168742600186,0.4031164280434274,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,1.6761730203553544,0.11096489734276582,0.45,0.55,0.24938731137746795,1.110117046551848,0.26405715322320134,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,1.6918265991787254,0.0765970209611383,0.47,0.53,0.9616074190130767,0.9992759325166429,0.9616074190130767,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
